episode,reward,length,moving_avg_100,mean_squared_td_error
2042,1.000000,6,0.980000,0.00000000
2043,1.000000,6,0.980000,0.00000000
2044,1.000000,6,0.980000,0.00000000
2045,1.000000,6,0.980000,0.00000000
2046,1.000000,6,0.980000,0.00000000
2047,1.000000,6,0.980000,0.00000000
2048,1.000000,6,0.980000,0.00000000
2049,1.000000,6,0.980000,0.00000000
2050,1.000000,8,0.980000,0.00007866
2051,1.000000,6,0.980000,0.00000000
2052,0.000000,5,0.970000,0.00000000
2053,1.000000,6,0.970000,0.00000000
2054,1.000000,6,0.970000,0.00000000
2055,1.000000,6,0.970000,0.00000000
2056,1.000000,6,0.970000,0.00000000
2057,1.000000,6,0.970000,0.00000000
2058,1.000000,6,0.970000,0.00000000
2059,1.000000,6,0.970000,0.00000000
2060,0.000000,5,0.960000,0.00003345
2061,1.000000,6,0.970000,0.00000000
2062,1.000000,6,0.970000,0.00000000
2063,1.000000,6,0.970000,0.00000000
2064,1.000000,6,0.970000,0.00000000
2065,1.000000,6,0.970000,0.00000000
2066,1.000000,7,0.970000,0.00000597
2067,1.000000,6,0.970000,0.00000000
2068,1.000000,6,0.970000,0.00000000
2069,1.000000,6,0.970000,0.00000000
2070,1.000000,6,0.970000,0.00000000
2071,1.000000,6,0.970000,0.00000000
2072,1.000000,6,0.970000,0.00000000
2073,1.000000,6,0.970000,0.00000000
2074,1.000000,6,0.970000,0.00000000
2075,1.000000,6,0.970000,0.00000000
2076,1.000000,6,0.970000,0.00000000
2077,1.000000,6,0.980000,0.00000000
2078,1.000000,6,0.980000,0.00000000
2079,0.000000,2,0.970000,0.00000000
2080,1.000000,6,0.970000,0.00000000
2081,1.000000,6,0.970000,0.00000000
2082,0.000000,2,0.960000,0.00000000
2083,1.000000,7,0.960000,0.00001935
2084,1.000000,6,0.960000,0.00000000
2085,1.000000,6,0.960000,0.00000000
2086,1.000000,6,0.960000,0.00000000
2087,1.000000,6,0.960000,0.00000000
2088,1.000000,6,0.960000,0.00000000
2089,1.000000,8,0.960000,0.00024840
2090,1.000000,6,0.960000,0.00000000
2091,1.000000,6,0.960000,0.00000000
2092,1.000000,6,0.960000,0.00000000
2093,1.000000,6,0.960000,0.00000000
2094,1.000000,6,0.960000,0.00000000
2095,1.000000,6,0.960000,0.00000000
2096,1.000000,6,0.960000,0.00000000
2097,1.000000,6,0.960000,0.00000000
2098,1.000000,9,0.960000,0.00021312
2099,1.000000,6,0.960000,0.00000000
2100,1.000000,6,0.960000,0.00000000
2101,1.000000,6,0.960000,0.00000000
2102,1.000000,8,0.960000,0.00009982
2103,1.000000,6,0.960000,0.00000000
2104,1.000000,7,0.960000,0.00001567
2105,1.000000,6,0.960000,0.00000000
2106,1.000000,8,0.960000,0.00006372
2107,1.000000,10,0.960000,0.00202210
2108,1.000000,6,0.960000,0.00000000
2109,1.000000,6,0.960000,0.00000000
2110,0.000000,3,0.950000,0.00000000
2111,1.000000,6,0.950000,0.00000000
2112,1.000000,6,0.950000,0.00000000
2113,1.000000,6,0.950000,0.00000000
2114,1.000000,6,0.950000,0.00000000
2115,1.000000,6,0.950000,0.00000000
2116,0.000000,3,0.940000,0.00000000
2117,1.000000,6,0.940000,0.00000000
2118,1.000000,6,0.940000,0.00000000
2119,1.000000,6,0.940000,0.00000000
2120,1.000000,6,0.940000,0.00000000
2121,1.000000,6,0.940000,0.00000000
2122,1.000000,6,0.940000,0.00000000
2123,1.000000,6,0.940000,0.00000000
2124,1.000000,6,0.940000,0.00000000
2125,1.000000,6,0.940000,0.00000000
2126,1.000000,6,0.940000,0.00000000
2127,1.000000,6,0.940000,0.00000000
2128,1.000000,6,0.940000,0.00000000
2129,1.000000,6,0.940000,0.00000000
2130,1.000000,6,0.940000,0.00000000
2131,1.000000,6,0.940000,0.00000000
2132,1.000000,6,0.940000,0.00000000
2133,1.000000,6,0.940000,0.00000000
2134,1.000000,6,0.940000,0.00000000
2135,1.000000,6,0.940000,0.00000000
2136,1.000000,6,0.940000,0.00000000
2137,1.000000,6,0.940000,0.00000000
2138,1.000000,6,0.940000,0.00000000
2139,1.000000,6,0.940000,0.00000000
2140,1.000000,6,0.940000,0.00000000
2141,1.000000,6,0.940000,0.00000000
2142,1.000000,6,0.940000,0.00000000
2143,1.000000,6,0.940000,0.00000000
2144,1.000000,6,0.940000,0.00000000
2145,1.000000,6,0.940000,0.00000000
2146,1.000000,6,0.940000,0.00000000
2147,1.000000,6,0.940000,0.00000000
2148,0.000000,2,0.930000,0.00000000
2149,1.000000,6,0.930000,0.00000000
2150,1.000000,6,0.930000,0.00000000
2151,1.000000,6,0.930000,0.00000000
2152,1.000000,6,0.940000,0.00000000
2153,1.000000,7,0.940000,0.00000658
2154,1.000000,6,0.940000,0.00000000
2155,1.000000,6,0.940000,0.00000000
2156,1.000000,6,0.940000,0.00000000
2157,1.000000,6,0.940000,0.00000000
2158,1.000000,8,0.940000,0.00003107
2159,1.000000,6,0.940000,0.00000000
2160,1.000000,6,0.950000,0.00000000
2161,1.000000,6,0.950000,0.00000000
2162,1.000000,6,0.950000,0.00000000
2163,1.000000,6,0.950000,0.00000000
2164,1.000000,6,0.950000,0.00000000
2165,1.000000,6,0.950000,0.00000000
2166,1.000000,6,0.950000,0.00000000
2167,1.000000,6,0.950000,0.00000000
2168,1.000000,8,0.950000,0.00013201
2169,1.000000,6,0.950000,0.00000000
2170,1.000000,6,0.950000,0.00000000
2171,1.000000,6,0.950000,0.00000000
2172,1.000000,6,0.950000,0.00000000
2173,1.000000,6,0.950000,0.00000000
2174,1.000000,6,0.950000,0.00000000
2175,1.000000,6,0.950000,0.00000000
2176,1.000000,7,0.950000,0.00001270
2177,1.000000,6,0.950000,0.00000000
2178,1.000000,6,0.950000,0.00000000
2179,1.000000,6,0.960000,0.00000000
2180,1.000000,6,0.960000,0.00000000
2181,1.000000,6,0.960000,0.00000000
2182,1.000000,6,0.970000,0.00000000
2183,1.000000,6,0.970000,0.00000000
2184,1.000000,6,0.970000,0.00000000
2185,1.000000,7,0.970000,0.00001028
2186,1.000000,6,0.970000,0.00000000
2187,1.000000,7,0.970000,0.00000484
2188,0.000000,4,0.960000,0.00006246
2189,1.000000,6,0.960000,0.00000000
2190,1.000000,6,0.960000,0.00000000
2191,1.000000,6,0.960000,0.00000000
2192,1.000000,10,0.960000,0.00301433
2193,1.000000,6,0.960000,0.00000000
2194,1.000000,6,0.960000,0.00000000
2195,1.000000,6,0.960000,0.00000000
2196,1.000000,6,0.960000,0.00000000
2197,1.000000,6,0.960000,0.00000000
2198,1.000000,6,0.960000,0.00000000
2199,1.000000,6,0.960000,0.00000000
2200,1.000000,6,0.960000,0.00000000
2201,1.000000,6,0.960000,0.00000000
2202,1.000000,6,0.960000,0.00000000
2203,1.000000,6,0.960000,0.00000000
2204,1.000000,6,0.960000,0.00000000
2205,1.000000,8,0.960000,0.00010693
2206,1.000000,6,0.960000,0.00000000
2207,1.000000,6,0.960000,0.00000000
2208,1.000000,6,0.960000,0.00000000
2209,1.000000,6,0.960000,0.00000000
2210,1.000000,6,0.970000,0.00000000
2211,1.000000,7,0.970000,0.00002891
2212,1.000000,6,0.970000,0.00000000
2213,1.000000,6,0.970000,0.00000000
2214,1.000000,6,0.970000,0.00000000
2215,0.000000,3,0.960000,0.00000000
2216,1.000000,6,0.970000,0.00000000
2217,1.000000,6,0.970000,0.00000000
2218,1.000000,6,0.970000,0.00000000
2219,1.000000,8,0.970000,0.00092956
2220,1.000000,8,0.970000,0.00005161
2221,1.000000,6,0.970000,0.00000000
2222,1.000000,6,0.970000,0.00000000
2223,1.000000,6,0.970000,0.00000000
2224,1.000000,6,0.970000,0.00000000
2225,1.000000,6,0.970000,0.00000000
2226,1.000000,6,0.970000,0.00000000
2227,1.000000,6,0.970000,0.00000000
2228,1.000000,7,0.970000,0.00000833
2229,1.000000,6,0.970000,0.00000000
2230,1.000000,6,0.970000,0.00000000
2231,1.000000,6,0.970000,0.00000000
2232,1.000000,6,0.970000,0.00000000
2233,1.000000,6,0.970000,0.00000000
2234,1.000000,7,0.970000,0.00000675
2235,1.000000,6,0.970000,0.00000000
2236,1.000000,6,0.970000,0.00000000
2237,1.000000,6,0.970000,0.00000000
2238,1.000000,6,0.970000,0.00000000
2239,1.000000,7,0.970000,0.00000392
2240,1.000000,6,0.970000,0.00000000
2241,1.000000,6,0.970000,0.00000000
2242,1.000000,6,0.970000,0.00000000
2243,1.000000,6,0.970000,0.00000000
2244,1.000000,6,0.970000,0.00000000
2245,1.000000,6,0.970000,0.00000000
2246,1.000000,6,0.970000,0.00000000
2247,1.000000,6,0.970000,0.00000000
2248,1.000000,6,0.980000,0.00000000
2249,1.000000,6,0.980000,0.00000000
2250,1.000000,6,0.980000,0.00000000
2251,1.000000,6,0.980000,0.00000000
2252,1.000000,6,0.980000,0.00000000
2253,1.000000,6,0.980000,0.00000000
2254,1.000000,7,0.980000,0.00000547
2255,1.000000,6,0.980000,0.00000000
2256,1.000000,8,0.980000,0.00013923
2257,1.000000,6,0.980000,0.00000000
2258,1.000000,8,0.980000,0.00008661
2259,1.000000,8,0.980000,0.00004180
2260,1.000000,7,0.980000,0.00002342
2261,1.000000,6,0.980000,0.00000000
2262,1.000000,6,0.980000,0.00000000
2263,1.000000,6,0.980000,0.00000000
2264,1.000000,6,0.980000,0.00000000
2265,1.000000,6,0.980000,0.00000000
2266,1.000000,6,0.980000,0.00000000
2267,1.000000,6,0.980000,0.00000000
2268,1.000000,6,0.980000,0.00000000
2269,1.000000,8,0.980000,0.00148770
2270,1.000000,6,0.980000,0.00000000
2271,1.000000,6,0.980000,0.00000000
2272,1.000000,6,0.980000,0.00000000
2273,0.000000,2,0.970000,0.00000000
2274,1.000000,6,0.970000,0.00000000
2275,1.000000,6,0.970000,0.00000000
2276,1.000000,7,0.970000,0.00014988
2277,1.000000,6,0.970000,0.00000000
2278,1.000000,6,0.970000,0.00000000
2279,1.000000,6,0.970000,0.00000000
2280,1.000000,6,0.970000,0.00000000
2281,1.000000,6,0.970000,0.00000000
2282,1.000000,8,0.970000,0.00008085
2283,1.000000,6,0.970000,0.00000000
2284,1.000000,6,0.970000,0.00000000
2285,1.000000,6,0.970000,0.00000000
2286,0.000000,3,0.960000,0.00000000
2287,1.000000,6,0.960000,0.00000000
2288,1.000000,6,0.970000,0.00000000
2289,1.000000,6,0.970000,0.00000000
2290,0.000000,5,0.960000,0.00000000
2291,1.000000,6,0.960000,0.00000000
2292,1.000000,6,0.960000,0.00000000
2293,1.000000,6,0.960000,0.00000000
2294,1.000000,6,0.960000,0.00000000
2295,1.000000,6,0.960000,0.00000000
2296,1.000000,6,0.960000,0.00000000
2297,1.000000,12,0.960000,0.00105946
2298,1.000000,6,0.960000,0.00000000
2299,1.000000,6,0.960000,0.00000000
2300,1.000000,6,0.960000,0.00000000
2301,1.000000,6,0.960000,0.00000000
2302,1.000000,6,0.960000,0.00000000
2303,1.000000,8,0.960000,0.00127119
2304,1.000000,6,0.960000,0.00000000
2305,1.000000,6,0.960000,0.00000000
2306,1.000000,6,0.960000,0.00000000
2307,1.000000,6,0.960000,0.00000000
2308,1.000000,9,0.960000,0.00003712
2309,1.000000,8,0.960000,0.00002038
2310,1.000000,6,0.960000,0.00000000
2311,1.000000,6,0.960000,0.00000000
2312,1.000000,6,0.960000,0.00000000
2313,1.000000,6,0.960000,0.00000000
2314,1.000000,6,0.960000,0.00000000
2315,1.000000,6,0.970000,0.00000000
2316,1.000000,6,0.970000,0.00000000
2317,1.000000,6,0.970000,0.00000000
2318,0.000000,6,0.960000,0.00000370
2319,1.000000,6,0.960000,0.00000000
2320,1.000000,6,0.960000,0.00000000
2321,1.000000,6,0.960000,0.00013781
2322,1.000000,6,0.960000,0.00000000
2323,1.000000,6,0.960000,0.00000000
2324,1.000000,6,0.960000,0.00000000
2325,1.000000,6,0.960000,0.00000000
2326,1.000000,6,0.960000,0.00000000
2327,1.000000,6,0.960000,0.00000000
2328,1.000000,6,0.960000,0.00000000
2329,1.000000,6,0.960000,0.00000000
2330,1.000000,6,0.960000,0.00000000
2331,1.000000,6,0.960000,0.00000000
2332,1.000000,6,0.960000,0.00000000
2333,0.000000,4,0.950000,0.00000000
2334,1.000000,7,0.950000,0.00001185
2335,1.000000,10,0.950000,0.00089490
2336,1.000000,6,0.950000,0.00000000
2337,1.000000,6,0.950000,0.00000000
2338,1.000000,6,0.950000,0.00000000
2339,1.000000,6,0.950000,0.00000000
2340,1.000000,6,0.950000,0.00000000
2341,1.000000,6,0.950000,0.00000000
2342,0.000000,2,0.940000,0.00000000
2343,1.000000,6,0.940000,0.00000000
2344,1.000000,6,0.940000,0.00000000
2345,1.000000,6,0.940000,0.00000000
2346,0.000000,3,0.930000,0.00000000
2347,1.000000,6,0.930000,0.00000000
2348,1.000000,6,0.930000,0.00000000
2349,1.000000,6,0.930000,0.00000000
2350,1.000000,6,0.930000,0.00000000
2351,1.000000,8,0.930000,0.00011361
2352,1.000000,8,0.930000,0.00006549
2353,1.000000,6,0.930000,0.00000000
2354,1.000000,6,0.930000,0.00000000
2355,1.000000,6,0.930000,0.00000000
2356,1.000000,9,0.930000,0.00003184
2357,1.000000,6,0.930000,0.00000000
2358,1.000000,6,0.930000,0.00000000
2359,1.000000,6,0.930000,0.00000000
2360,1.000000,6,0.930000,0.00000000
2361,1.000000,6,0.930000,0.00000000
2362,1.000000,6,0.930000,0.00000000
2363,1.000000,6,0.930000,0.00000000
2364,1.000000,6,0.930000,0.00000000
2365,1.000000,8,0.930000,0.00006711
2366,1.000000,6,0.930000,0.00000000
2367,1.000000,8,0.930000,0.00002222
2368,1.000000,6,0.930000,0.00000000
2369,1.000000,6,0.930000,0.00000000
2370,1.000000,6,0.930000,0.00000000
2371,1.000000,8,0.930000,0.00060469
2372,0.000000,4,0.920000,0.00000000
2373,1.000000,6,0.930000,0.00000000
2374,1.000000,6,0.930000,0.00000000
2375,1.000000,6,0.930000,0.00000000
2376,1.000000,6,0.930000,0.00000000
2377,1.000000,6,0.930000,0.00000000
2378,0.000000,4,0.920000,0.00000000
2379,1.000000,6,0.920000,0.00000000
2380,1.000000,6,0.920000,0.00000000
2381,1.000000,6,0.920000,0.00000000
2382,1.000000,6,0.920000,0.00000000
2383,1.000000,6,0.920000,0.00000000
2384,1.000000,6,0.920000,0.00000000
2385,1.000000,7,0.920000,0.00000777
2386,1.000000,6,0.930000,0.00000000
2387,1.000000,8,0.930000,0.00009223
2388,1.000000,6,0.930000,0.00000000
2389,1.000000,6,0.930000,0.00000000
2390,1.000000,6,0.940000,0.00000000
2391,1.000000,6,0.940000,0.00000000
2392,1.000000,6,0.940000,0.00000000
2393,0.000000,3,0.930000,0.00000600
2394,1.000000,6,0.930000,0.00000000
2395,1.000000,6,0.930000,0.00000000
2396,1.000000,6,0.930000,0.00000000
2397,1.000000,6,0.930000,0.00000000
2398,1.000000,6,0.930000,0.00000000
2399,0.000000,3,0.920000,0.00000000
2400,1.000000,6,0.920000,0.00000000
2401,1.000000,6,0.920000,0.00000000
2402,1.000000,6,0.920000,0.00000000
2403,1.000000,6,0.920000,0.00000000
2404,1.000000,6,0.920000,0.00000000
2405,1.000000,6,0.920000,0.00000000
2406,1.000000,6,0.920000,0.00000000
2407,1.000000,8,0.920000,0.00092454
2408,1.000000,6,0.920000,0.00000000
2409,1.000000,6,0.920000,0.00000000
2410,1.000000,6,0.920000,0.00000000
2411,1.000000,8,0.920000,0.00007487
2412,1.000000,6,0.920000,0.00000000
2413,1.000000,8,0.920000,0.00052194
2414,1.000000,6,0.920000,0.00000000
2415,1.000000,6,0.920000,0.00000000
2416,1.000000,6,0.920000,0.00000000
2417,1.000000,6,0.920000,0.00000000
2418,1.000000,7,0.930000,0.00000208
2419,1.000000,6,0.930000,0.00000000
2420,1.000000,6,0.930000,0.00011260
2421,1.000000,6,0.930000,0.00000000
2422,1.000000,6,0.930000,0.00000000
2423,1.000000,6,0.930000,0.00000000
2424,1.000000,6,0.930000,0.00000000
2425,1.000000,6,0.930000,0.00000000
2426,1.000000,8,0.930000,0.00005305
2427,1.000000,6,0.930000,0.00000000
2428,1.000000,6,0.930000,0.00000000
2429,1.000000,6,0.930000,0.00000000
2430,1.000000,6,0.930000,0.00000000
2431,1.000000,6,0.930000,0.00000000
2432,1.000000,6,0.930000,0.00000000
2433,1.000000,6,0.940000,0.00000000
2434,1.000000,6,0.940000,0.00000000
2435,1.000000,6,0.940000,0.00000000
2436,1.000000,8,0.940000,0.00005436
2437,1.000000,6,0.940000,0.00000000
2438,1.000000,6,0.940000,0.00000000
2439,1.000000,6,0.940000,0.00000000
2440,1.000000,6,0.940000,0.00000000
2441,1.000000,6,0.940000,0.00000000
2442,1.000000,6,0.950000,0.00000000
2443,1.000000,8,0.950000,0.00078704
2444,1.000000,6,0.950000,0.00000000
2445,1.000000,6,0.950000,0.00000000
2446,1.000000,6,0.960000,0.00000000
2447,1.000000,6,0.960000,0.00000000
2448,1.000000,6,0.960000,0.00000000
2449,1.000000,6,0.960000,0.00000000
2450,1.000000,8,0.960000,0.00001810
2451,1.000000,8,0.960000,0.00004403
2452,1.000000,6,0.960000,0.00000000
2453,1.000000,6,0.960000,0.00000000
2454,1.000000,6,0.960000,0.00000000
2455,1.000000,6,0.960000,0.00000000
2456,1.000000,6,0.960000,0.00000000
2457,1.000000,8,0.960000,0.00066922
2458,1.000000,6,0.960000,0.00000000
2459,1.000000,6,0.960000,0.00000000
2460,1.000000,6,0.960000,0.00000000
2461,1.000000,6,0.960000,0.00000000
2462,1.000000,6,0.960000,0.00000000
2463,1.000000,6,0.960000,0.00000000
2464,1.000000,6,0.960000,0.00000000
2465,1.000000,6,0.960000,0.00000000
2466,1.000000,6,0.960000,0.00000000
2467,1.000000,6,0.960000,0.00000000
2468,1.000000,6,0.960000,0.00000000
2469,1.000000,8,0.960000,0.00044971
2470,1.000000,6,0.960000,0.00000000
2471,1.000000,6,0.960000,0.00000000
2472,1.000000,6,0.970000,0.00000000
2473,1.000000,6,0.970000,0.00000000
2474,1.000000,6,0.970000,0.00000000
2475,0.000000,3,0.960000,0.00000000
2476,1.000000,6,0.960000,0.00000000
2477,1.000000,6,0.960000,0.00000000
2478,0.000000,7,0.960000,0.00062486
2479,1.000000,6,0.960000,0.00000000
2480,1.000000,6,0.960000,0.00000000
2481,1.000000,6,0.960000,0.00000000
2482,1.000000,6,0.960000,0.00000000
2483,1.000000,6,0.960000,0.00000000
2484,1.000000,6,0.960000,0.00000000
2485,1.000000,6,0.960000,0.00000000
2486,0.000000,2,0.950000,0.00000000
2487,0.000000,3,0.940000,0.00000000
2488,1.000000,6,0.940000,0.00000000
2489,1.000000,6,0.940000,0.00000000
2490,1.000000,6,0.940000,0.00000000
2491,1.000000,6,0.940000,0.00000000
2492,1.000000,6,0.940000,0.00000000
2493,1.000000,6,0.950000,0.00000000
2494,1.000000,6,0.950000,0.00000000
2495,1.000000,6,0.950000,0.00000000
2496,1.000000,6,0.950000,0.00000000
2497,1.000000,6,0.950000,0.00000000
2498,1.000000,8,0.950000,0.00006090
2499,1.000000,6,0.960000,0.00000000
2500,1.000000,6,0.960000,0.00009153
2501,1.000000,6,0.960000,0.00000000
2502,1.000000,6,0.960000,0.00000000
2503,1.000000,6,0.960000,0.00000000
2504,1.000000,6,0.960000,0.00000000
2505,1.000000,6,0.960000,0.00000000
2506,1.000000,6,0.960000,0.00000000
2507,1.000000,6,0.960000,0.00000000
2508,0.000000,6,0.950000,0.00051576
2509,1.000000,6,0.950000,0.00000000
2510,1.000000,6,0.950000,0.00000000
2511,1.000000,6,0.950000,0.00000000
2512,1.000000,6,0.950000,0.00000000
2513,1.000000,9,0.950000,0.00029807
2514,1.000000,7,0.950000,0.00001245
2515,1.000000,6,0.950000,0.00000000
2516,1.000000,8,0.950000,0.00028484
2517,1.000000,6,0.950000,0.00000000
2518,1.000000,8,0.950000,0.00001651
2519,1.000000,6,0.950000,0.00000000
2520,1.000000,6,0.950000,0.00000000
2521,1.000000,6,0.950000,0.00000000
2522,1.000000,6,0.950000,0.00000000
2523,0.000000,4,0.940000,0.00000000
2524,1.000000,6,0.940000,0.00000000
2525,1.000000,6,0.940000,0.00000000
2526,1.000000,8,0.940000,0.00024389
2527,1.000000,6,0.940000,0.00000000
2528,1.000000,6,0.940000,0.00000000
2529,1.000000,8,0.940000,0.00004951
2530,1.000000,6,0.940000,0.00000000
2531,1.000000,6,0.940000,0.00000000
2532,1.000000,7,0.940000,0.00000169
2533,1.000000,6,0.940000,0.00000000
2534,0.000000,3,0.930000,0.00000000
2535,1.000000,6,0.930000,0.00000000
2536,1.000000,6,0.930000,0.00000000
2537,1.000000,6,0.930000,0.00000000
2538,1.000000,6,0.930000,0.00000000
2539,1.000000,6,0.930000,0.00000000
2540,1.000000,6,0.930000,0.00000000
2541,1.000000,6,0.930000,0.00000000
2542,1.000000,8,0.930000,0.00001337
2543,1.000000,6,0.930000,0.00000000
2544,1.000000,6,0.930000,0.00000000
2545,1.000000,6,0.930000,0.00000000
2546,1.000000,6,0.930000,0.00000000
2547,1.000000,6,0.930000,0.00000000
2548,1.000000,8,0.930000,0.00020853
2549,1.000000,6,0.930000,0.00000000
2550,1.000000,6,0.930000,0.00000000
2551,1.000000,6,0.930000,0.00000000
2552,1.000000,6,0.930000,0.00000000
2553,1.000000,6,0.930000,0.00000000
2554,1.000000,6,0.930000,0.00000000
2555,1.000000,6,0.930000,0.00000000
2556,1.000000,6,0.930000,0.00000000
2557,1.000000,6,0.930000,0.00000000
2558,1.000000,6,0.930000,0.00000000
2559,0.000000,4,0.920000,0.00000000
2560,1.000000,7,0.920000,0.00000431
2561,1.000000,6,0.920000,0.00000000
2562,1.000000,6,0.920000,0.00000000
2563,1.000000,6,0.920000,0.00000000
2564,0.000000,2,0.910000,0.00000000
2565,1.000000,6,0.910000,0.00000000
2566,1.000000,8,0.910000,0.00004297
2567,0.000000,2,0.900000,0.00000000
2568,1.000000,6,0.900000,0.00000000
2569,1.000000,6,0.900000,0.00000000
2570,1.000000,6,0.900000,0.00000000
2571,1.000000,6,0.900000,0.00000000
2572,1.000000,6,0.900000,0.00000000
2573,1.000000,6,0.900000,0.00000000
2574,1.000000,6,0.900000,0.00000000
2575,1.000000,6,0.910000,0.00000000
2576,1.000000,8,0.910000,0.00012594
2577,1.000000,6,0.910000,0.00000000
2578,1.000000,6,0.920000,0.00000000
2579,1.000000,6,0.920000,0.00000000
2580,1.000000,6,0.920000,0.00000000
2581,1.000000,8,0.920000,0.00001083
2582,1.000000,6,0.920000,0.00000000
2583,1.000000,6,0.920000,0.00000000
2584,1.000000,6,0.920000,0.00000000
2585,1.000000,6,0.920000,0.00000000
2586,1.000000,8,0.930000,0.00017806
2587,1.000000,6,0.940000,0.00000000
2588,1.000000,6,0.940000,0.00000000
2589,1.000000,6,0.940000,0.00000000
2590,1.000000,6,0.940000,0.00000000
2591,1.000000,6,0.940000,0.00000000
2592,1.000000,6,0.940000,0.00000000
2593,0.000000,2,0.930000,0.00000000
2594,1.000000,6,0.930000,0.00000000
2595,1.000000,6,0.930000,0.00000000
2596,1.000000,6,0.930000,0.00000000
2597,1.000000,6,0.930000,0.00000000
2598,1.000000,6,0.930000,0.00000000
2599,1.000000,6,0.930000,0.00000000
2600,1.000000,6,0.930000,0.00000000
2601,1.000000,6,0.930000,0.00000000
2602,1.000000,6,0.930000,0.00000000
2603,1.000000,9,0.930000,0.00013770
2604,1.000000,6,0.930000,0.00000000
2605,1.000000,6,0.930000,0.00000000
2606,1.000000,8,0.930000,0.00003480
2607,1.000000,6,0.930000,0.00000000
2608,1.000000,6,0.940000,0.00000000
2609,1.000000,6,0.940000,0.00000000
2610,1.000000,6,0.940000,0.00000000
2611,1.000000,6,0.940000,0.00000000
2612,1.000000,6,0.940000,0.00000000
2613,1.000000,6,0.940000,0.00000000
2614,1.000000,6,0.940000,0.00000000
2615,1.000000,6,0.940000,0.00000000
2616,1.000000,6,0.940000,0.00000000
2617,1.000000,6,0.940000,0.00000000
2618,1.000000,6,0.940000,0.00000000
2619,1.000000,6,0.940000,0.00000000
2620,1.000000,6,0.940000,0.00000000
2621,1.000000,6,0.940000,0.00000000
2622,1.000000,6,0.940000,0.00000000
2623,1.000000,6,0.950000,0.00000000
2624,1.000000,6,0.950000,0.00000000
2625,1.000000,6,0.950000,0.00000000
2626,1.000000,8,0.950000,0.00004024
2627,1.000000,6,0.950000,0.00000000
2628,1.000000,6,0.950000,0.00000000
2629,1.000000,6,0.950000,0.00000000
2630,1.000000,6,0.950000,0.00000000
2631,1.000000,6,0.950000,0.00000000
2632,1.000000,6,0.950000,0.00000000
2633,1.000000,6,0.950000,0.00000000
2634,1.000000,6,0.960000,0.00000000
2635,1.000000,6,0.960000,0.00000000
2636,1.000000,6,0.960000,0.00000000
2637,1.000000,6,0.960000,0.00000000
2638,1.000000,6,0.960000,0.00000000
2639,1.000000,6,0.960000,0.00000000
2640,1.000000,6,0.960000,0.00000000
2641,0.000000,2,0.950000,0.00000000
2642,1.000000,8,0.950000,0.00001800
2643,1.000000,6,0.950000,0.00000000
2644,1.000000,6,0.950000,0.00000000
2645,1.000000,6,0.950000,0.00000000
2646,0.000000,3,0.940000,0.00000000
2647,1.000000,6,0.940000,0.00000000
2648,1.000000,6,0.940000,0.00000000
2649,1.000000,6,0.940000,0.00006042
2650,1.000000,7,0.940000,0.00001008
2651,1.000000,6,0.940000,0.00000000
2652,1.000000,6,0.940000,0.00000000
2653,1.000000,6,0.940000,0.00000000
2654,1.000000,6,0.940000,0.00000000
2655,1.000000,6,0.940000,0.00000000
2656,1.000000,6,0.940000,0.00000000
2657,1.000000,6,0.940000,0.00000000
2658,1.000000,6,0.940000,0.00000000
2659,1.000000,6,0.950000,0.00000000
2660,1.000000,6,0.950000,0.00000000
2661,1.000000,6,0.950000,0.00000000
2662,1.000000,6,0.950000,0.00000000
2663,1.000000,6,0.950000,0.00000000
2664,1.000000,6,0.960000,0.00000000
2665,1.000000,6,0.960000,0.00000000
2666,1.000000,6,0.960000,0.00000000
2667,1.000000,6,0.970000,0.00000000
2668,1.000000,6,0.970000,0.00000000
2669,1.000000,6,0.970000,0.00000000
2670,1.000000,6,0.970000,0.00000000
2671,1.000000,6,0.970000,0.00000000
2672,1.000000,6,0.970000,0.00004900
2673,1.000000,6,0.970000,0.00000000
2674,1.000000,6,0.970000,0.00000000
2675,0.000000,2,0.960000,0.00000000
2676,0.000000,3,0.950000,0.00000000
2677,1.000000,6,0.950000,0.00000000
2678,1.000000,6,0.950000,0.00000000
2679,1.000000,6,0.950000,0.00000000
2680,1.000000,6,0.950000,0.00000000
2681,1.000000,6,0.950000,0.00000000
2682,1.000000,6,0.950000,0.00000000
2683,1.000000,7,0.950000,0.00000283
2684,1.000000,7,0.950000,0.00000510
2685,1.000000,6,0.950000,0.00000000
2686,1.000000,6,0.950000,0.00000000
2687,1.000000,6,0.950000,0.00000000
2688,1.000000,6,0.950000,0.00000000
2689,1.000000,8,0.950000,0.00002819
2690,1.000000,6,0.950000,0.00000000
2691,1.000000,6,0.950000,0.00000000
2692,1.000000,8,0.950000,0.00005683
2693,1.000000,6,0.960000,0.00000000
2694,1.000000,6,0.960000,0.00000000
2695,1.000000,6,0.960000,0.00000000
2696,1.000000,6,0.960000,0.00000000
2697,1.000000,6,0.960000,0.00000000
2698,1.000000,6,0.960000,0.00000000
2699,1.000000,6,0.960000,0.00000000
2700,1.000000,6,0.960000,0.00000000
2701,1.000000,6,0.960000,0.00000000
2702,1.000000,6,0.960000,0.00000000
2703,1.000000,6,0.960000,0.00000000
2704,1.000000,6,0.960000,0.00000000
2705,1.000000,6,0.960000,0.00000000
2706,1.000000,8,0.960000,0.00003273
